"","north.Species","north.Camr_Nm","north.Latitud","north.Longitd","na.rm"
"72969","Canis latrans","1",9.551517,-83.7974,TRUE
"72970","Canis latrans","1",9.551517,-83.7974,TRUE
"72971","Canis latrans","1",9.551517,-83.7974,TRUE
"72972","Canis latrans","1",9.551517,-83.7974,TRUE
"72973","Canis latrans","1",9.551517,-83.7974,TRUE
"72974","Canis latrans","1",9.551517,-83.7974,TRUE
"72975","Canis latrans","1",9.551517,-83.7974,TRUE
"72976","Canis latrans","1",9.551517,-83.7974,TRUE
"72977","Canis latrans","1",9.551517,-83.7974,TRUE
"72978","Canis latrans","1",9.551517,-83.7974,TRUE
"72979","Canis latrans","1",9.551517,-83.7974,TRUE
"72980","Canis latrans","1",9.551517,-83.7974,TRUE
"72981","Canis latrans","1",9.551517,-83.7974,TRUE
"72982","Canis latrans","1",9.551517,-83.7974,TRUE
"72983","Canis latrans","1",9.551517,-83.7974,TRUE
"72984","Canis latrans","1",9.551517,-83.7974,TRUE
"72985","Canis latrans","1",9.551517,-83.7974,TRUE
"72986","Canis latrans","1",9.551517,-83.7974,TRUE
"72987","Canis latrans","1",9.551517,-83.7974,TRUE
"72988","Canis latrans","1",9.551517,-83.7974,TRUE
"72989","Canis latrans","1",9.551517,-83.7974,TRUE
"72990","Canis latrans","1",9.551517,-83.7974,TRUE
"72991","Canis latrans","1",9.551517,-83.7974,TRUE
"72992","Canis latrans","1",9.551517,-83.7974,TRUE
"72993","Canis latrans","1",9.551517,-83.7974,TRUE
"72994","Canis latrans","1",9.551517,-83.7974,TRUE
"72995","Canis latrans","1",9.551517,-83.7974,TRUE
"72996","Canis latrans","1",9.551517,-83.7974,TRUE
"72997","Canis latrans","1",9.551517,-83.7974,TRUE
"72998","Canis latrans","1",9.551517,-83.7974,TRUE
"72999","Canis latrans","1",9.551517,-83.7974,TRUE
"73000","Canis latrans","1",9.551517,-83.7974,TRUE
"73001","Canis latrans","1",9.551517,-83.7974,TRUE
"73002","Canis latrans","1",9.551517,-83.7974,TRUE
"73003","Canis latrans","1",9.551517,-83.7974,TRUE
"73004","Canis latrans","1",9.551517,-83.7974,TRUE
"73005","Canis latrans","1",9.551517,-83.7974,TRUE
"73006","Canis latrans","1",9.551517,-83.7974,TRUE
"73007","Canis latrans","1",9.551517,-83.7974,TRUE
"73008","Canis latrans","1",9.551517,-83.7974,TRUE
"73009","Canis latrans","1",9.551517,-83.7974,TRUE
"73010","Canis latrans","1",9.551517,-83.7974,TRUE
"73011","Canis latrans","1",9.551517,-83.7974,TRUE
"73012","Canis latrans","1",9.551517,-83.7974,TRUE
"73013","Canis latrans","1",9.551517,-83.7974,TRUE
"73014","Canis latrans","1",9.551517,-83.7974,TRUE
"73015","Canis latrans","1",9.551517,-83.7974,TRUE
"73016","Canis latrans","1",9.551517,-83.7974,TRUE
"73017","Canis latrans","1",9.551517,-83.7974,TRUE
"73018","Canis latrans","1",9.551517,-83.7974,TRUE
"73019","Canis latrans","1",9.551517,-83.7974,TRUE
"73020","Canis latrans","1",9.551517,-83.7974,TRUE
"73021","Canis latrans","1",9.551517,-83.7974,TRUE
"73022","Canis latrans","1",9.551517,-83.7974,TRUE
"73023","Canis latrans","1",9.551517,-83.7974,TRUE
"73024","Canis latrans","1",9.551517,-83.7974,TRUE
"73025","Canis latrans","1",9.551517,-83.7974,TRUE
"73026","Canis latrans","1",9.551517,-83.7974,TRUE
"73027","Canis latrans","1",9.551517,-83.7974,TRUE
"73028","Canis latrans","1",9.551517,-83.7974,TRUE
"73029","Canis latrans","1",9.551517,-83.7974,TRUE
"73030","Canis latrans","1",9.551517,-83.7974,TRUE
"73031","Canis latrans","1",9.551517,-83.7974,TRUE
"73032","Canis latrans","1",9.551517,-83.7974,TRUE
"73033","Canis latrans","1",9.551517,-83.7974,TRUE
"73034","Canis latrans","1",9.551517,-83.7974,TRUE
"73035","Canis latrans","1",9.551517,-83.7974,TRUE
"73036","Canis latrans","1",9.551517,-83.7974,TRUE
"73037","Canis latrans","1",9.551517,-83.7974,TRUE
"73038","Canis latrans","1",9.551517,-83.7974,TRUE
"73039","Canis latrans","1",9.551517,-83.7974,TRUE
"73040","Canis latrans","1",9.551517,-83.7974,TRUE
"73041","Canis latrans","1",9.551517,-83.7974,TRUE
"73042","Canis latrans","1",9.551517,-83.7974,TRUE
"73043","Canis latrans","1",9.551517,-83.7974,TRUE
"73044","Canis latrans","1",9.551517,-83.7974,TRUE
"73045","Canis latrans","1",9.551517,-83.7974,TRUE
"73046","Canis latrans","1",9.551517,-83.7974,TRUE
"73047","Canis latrans","1",9.551517,-83.7974,TRUE
"73048","Canis latrans","1",9.551517,-83.7974,TRUE
"73049","Canis latrans","1",9.551517,-83.7974,TRUE
"73050","Canis latrans","1",9.551517,-83.7974,TRUE
"73051","Canis latrans","1",9.551517,-83.7974,TRUE
"73052","Canis latrans","1",9.551517,-83.7974,TRUE
"73053","Canis latrans","1",9.551517,-83.7974,TRUE
"73054","Canis latrans","1",9.551517,-83.7974,TRUE
"73055","Canis latrans","1",9.551517,-83.7974,TRUE
"73056","Canis latrans","1",9.551517,-83.7974,TRUE
"73057","Canis latrans","1",9.551517,-83.7974,TRUE
"73058","Canis latrans","1",9.551517,-83.7974,TRUE
"73059","Canis latrans","1",9.551517,-83.7974,TRUE
"73060","Canis latrans","1",9.551517,-83.7974,TRUE
"73061","Canis latrans","1",9.551517,-83.7974,TRUE
"73062","Canis latrans","1",9.551517,-83.7974,TRUE
"73063","Canis latrans","1",9.551517,-83.7974,TRUE
"73064","Canis latrans","1",9.551517,-83.7974,TRUE
"73065","Canis latrans","1",9.551517,-83.7974,TRUE
"73066","Canis latrans","1",9.551517,-83.7974,TRUE
"73067","Canis latrans","1",9.551517,-83.7974,TRUE
"73068","Canis latrans","1",9.551517,-83.7974,TRUE
"73069","Canis latrans","1",9.551517,-83.7974,TRUE
"73070","Canis latrans","1",9.551517,-83.7974,TRUE
"73071","Canis latrans","1",9.551517,-83.7974,TRUE
"73072","Canis latrans","1",9.551517,-83.7974,TRUE
"73073","Canis latrans","1",9.551517,-83.7974,TRUE
"73074","Canis latrans","1",9.551517,-83.7974,TRUE
"73075","Canis latrans","1",9.551517,-83.7974,TRUE
"73076","Canis latrans","1",9.551517,-83.7974,TRUE
"73077","Canis latrans","1",9.551517,-83.7974,TRUE
"73078","Canis latrans","1",9.551517,-83.7974,TRUE
"73079","Canis latrans","1",9.551517,-83.7974,TRUE
"73080","Canis latrans","1",9.551517,-83.7974,TRUE
"73081","Canis latrans","1",9.551517,-83.7974,TRUE
"73082","Canis latrans","1",9.551517,-83.7974,TRUE
"73083","Canis latrans","1",9.551517,-83.7974,TRUE
"73084","Canis latrans","1",9.551517,-83.7974,TRUE
"73085","Canis latrans","1",9.551517,-83.7974,TRUE
"73086","Canis latrans","1",9.551517,-83.7974,TRUE
"73087","Canis latrans","1",9.551517,-83.7974,TRUE
"73088","Canis latrans","1",9.551517,-83.7974,TRUE
"73089","Canis latrans","1",9.551517,-83.7974,TRUE
"73090","Canis latrans","1",9.551517,-83.7974,TRUE
"73091","Canis latrans","1",9.551517,-83.7974,TRUE
"73092","Canis latrans","1",9.551517,-83.7974,TRUE
"73093","Canis latrans","1",9.551517,-83.7974,TRUE
"73094","Canis latrans","1",9.551517,-83.7974,TRUE
"73095","Canis latrans","1",9.551517,-83.7974,TRUE
"73096","Canis latrans","1",9.551517,-83.7974,TRUE
"73097","Canis latrans","1",9.551517,-83.7974,TRUE
"73098","Canis latrans","1",9.551517,-83.7974,TRUE
"73099","Canis latrans","1",9.551517,-83.7974,TRUE
"73100","Canis latrans","1",9.551517,-83.7974,TRUE
"73101","Canis latrans","1",9.551517,-83.7974,TRUE
"73102","Canis latrans","1",9.551517,-83.7974,TRUE
"73103","Canis latrans","1",9.551517,-83.7974,TRUE
"73104","Canis latrans","1",9.551517,-83.7974,TRUE
"73105","Canis latrans","1",9.551517,-83.7974,TRUE
"73106","Canis latrans","1",9.551517,-83.7974,TRUE
"73107","Canis latrans","1",9.551517,-83.7974,TRUE
"73108","Canis latrans","1",9.551517,-83.7974,TRUE
"73109","Canis latrans","1",9.551517,-83.7974,TRUE
"73110","Canis latrans","1",9.551517,-83.7974,TRUE
"73111","Canis latrans","1",9.551517,-83.7974,TRUE
"73112","Canis latrans","1",9.551517,-83.7974,TRUE
"73113","Canis latrans","1",9.551517,-83.7974,TRUE
"73114","Canis latrans","1",9.551517,-83.7974,TRUE
"73115","Canis latrans","1",9.551517,-83.7974,TRUE
"73116","Canis latrans","1",9.551517,-83.7974,TRUE
"73117","Canis latrans","1",9.551517,-83.7974,TRUE
"73118","Canis latrans","1",9.551517,-83.7974,TRUE
"73119","Canis latrans","1",9.551517,-83.7974,TRUE
"73120","Canis latrans","1",9.551517,-83.7974,TRUE
"73121","Canis latrans","1",9.551517,-83.7974,TRUE
"73122","Canis latrans","1",9.551517,-83.7974,TRUE
"73123","Canis latrans","1",9.551517,-83.7974,TRUE
"73124","Canis latrans","1",9.551517,-83.7974,TRUE
"73125","Canis latrans","1",9.551517,-83.7974,TRUE
"73126","Canis latrans","1",9.551517,-83.7974,TRUE
"73127","Canis latrans","1",9.551517,-83.7974,TRUE
"73128","Canis latrans","1",9.551517,-83.7974,TRUE
"73129","Canis latrans","1",9.551517,-83.7974,TRUE
"73130","Canis latrans","1",9.551517,-83.7974,TRUE
"73131","Canis latrans","1",9.551517,-83.7974,TRUE
"73132","Canis latrans","1",9.551517,-83.7974,TRUE
"73133","Canis latrans","1",9.551517,-83.7974,TRUE
"73134","Canis latrans","1",9.551517,-83.7974,TRUE
"73135","Canis latrans","1",9.551517,-83.7974,TRUE
"73136","Canis latrans","1",9.551517,-83.7974,TRUE
"73137","Canis latrans","1",9.551517,-83.7974,TRUE
"73138","Canis latrans","1",9.551517,-83.7974,TRUE
"73139","Canis latrans","1",9.551517,-83.7974,TRUE
"73140","Canis latrans","1",9.551517,-83.7974,TRUE
"73141","Canis latrans","1",9.551517,-83.7974,TRUE
"73142","Canis latrans","1",9.551517,-83.7974,TRUE
"73143","Canis latrans","1",9.551517,-83.7974,TRUE
"73144","Canis latrans","1",9.551517,-83.7974,TRUE
"73145","Canis latrans","1",9.551517,-83.7974,TRUE
"73146","Canis latrans","1",9.551517,-83.7974,TRUE
"73147","Canis latrans","1",9.551517,-83.7974,TRUE
"73148","Canis latrans","1",9.551517,-83.7974,TRUE
"73149","Canis latrans","1",9.551517,-83.7974,TRUE
"73150","Canis latrans","1",9.551517,-83.7974,TRUE
"73151","Canis latrans","1",9.551517,-83.7974,TRUE
"73152","Canis latrans","1",9.551517,-83.7974,TRUE
"73153","Canis latrans","1",9.551517,-83.7974,TRUE
"73154","Canis latrans","1",9.551517,-83.7974,TRUE
"73155","Canis latrans","1",9.551517,-83.7974,TRUE
"73156","Canis latrans","1",9.551517,-83.7974,TRUE
"73157","Canis latrans","1",9.551517,-83.7974,TRUE
"73158","Canis latrans","1",9.551517,-83.7974,TRUE
"73159","Canis latrans","1",9.551517,-83.7974,TRUE
"73160","Canis latrans","1",9.551517,-83.7974,TRUE
"73161","Canis latrans","1",9.551517,-83.7974,TRUE
"73162","Canis latrans","1",9.551517,-83.7974,TRUE
"73163","Canis latrans","1",9.551517,-83.7974,TRUE
"73164","Canis latrans","1",9.551517,-83.7974,TRUE
"73165","Canis latrans","1",9.551517,-83.7974,TRUE
"73166","Canis latrans","1",9.551517,-83.7974,TRUE
"73167","Canis latrans","1",9.551517,-83.7974,TRUE
"73168","Canis latrans","1",9.551517,-83.7974,TRUE
"73169","Canis latrans","1",9.551517,-83.7974,TRUE
"73170","Canis latrans","1",9.551517,-83.7974,TRUE
"73171","Canis latrans","1",9.551517,-83.7974,TRUE
"73172","Canis latrans","1",9.551517,-83.7974,TRUE
"73173","Canis latrans","1",9.551517,-83.7974,TRUE
"73174","Canis latrans","1",9.551517,-83.7974,TRUE
"73175","Canis latrans","1",9.551517,-83.7974,TRUE
"73176","Canis latrans","1",9.551517,-83.7974,TRUE
"73177","Canis latrans","1",9.551517,-83.7974,TRUE
"73178","Canis latrans","1",9.551517,-83.7974,TRUE
"73179","Canis latrans","1",9.551517,-83.7974,TRUE
"73180","Canis latrans","1",9.551517,-83.7974,TRUE
"73181","Canis latrans","1",9.551517,-83.7974,TRUE
"73182","Canis latrans","1",9.551517,-83.7974,TRUE
"73183","Canis latrans","1",9.551517,-83.7974,TRUE
"73184","Canis latrans","1",9.551517,-83.7974,TRUE
"73185","Canis latrans","1",9.551517,-83.7974,TRUE
"73186","Canis latrans","1",9.551517,-83.7974,TRUE
"73187","Canis latrans","1",9.551517,-83.7974,TRUE
"73188","Canis latrans","1",9.551517,-83.7974,TRUE
"73189","Canis latrans","1",9.551517,-83.7974,TRUE
"73190","Canis latrans","1",9.551517,-83.7974,TRUE
"73191","Canis latrans","1",9.551517,-83.7974,TRUE
"73192","Canis latrans","1",9.551517,-83.7974,TRUE
"73193","Canis latrans","1",9.551517,-83.7974,TRUE
"73194","Canis latrans","1",9.551517,-83.7974,TRUE
"73195","Canis latrans","1",9.551517,-83.7974,TRUE
"73196","Canis latrans","1",9.551517,-83.7974,TRUE
"73197","Canis latrans","1",9.551517,-83.7974,TRUE
"73198","Canis latrans","1",9.551517,-83.7974,TRUE
"73199","Canis latrans","1",9.551517,-83.7974,TRUE
"73200","Canis latrans","1",9.551517,-83.7974,TRUE
"73201","Canis latrans","1",9.551517,-83.7974,TRUE
"73202","Canis latrans","1",9.551517,-83.7974,TRUE
"73203","Canis latrans","1",9.551517,-83.7974,TRUE
"73204","Canis latrans","1",9.551517,-83.7974,TRUE
"73205","Canis latrans","1",9.551517,-83.7974,TRUE
"73206","Canis latrans","1",9.551517,-83.7974,TRUE
"73207","Canis latrans","1",9.551517,-83.7974,TRUE
"73208","Canis latrans","1",9.551517,-83.7974,TRUE
"73209","Canis latrans","1",9.551517,-83.7974,TRUE
"73210","Canis latrans","1",9.551517,-83.7974,TRUE
"73211","Canis latrans","1",9.551517,-83.7974,TRUE
"73212","Canis latrans","1",9.551517,-83.7974,TRUE
"73213","Canis latrans","1",9.551517,-83.7974,TRUE
"73214","Canis latrans","1",9.551517,-83.7974,TRUE
"73215","Canis latrans","1",9.551517,-83.7974,TRUE
"73216","Canis latrans","1",9.551517,-83.7974,TRUE
"73217","Canis latrans","1",9.551517,-83.7974,TRUE
"73218","Canis latrans","1",9.551517,-83.7974,TRUE
"73219","Canis latrans","1",9.551517,-83.7974,TRUE
"73220","Canis latrans","1",9.551517,-83.7974,TRUE
"73221","Canis latrans","1",9.551517,-83.7974,TRUE
"73222","Canis latrans","1",9.551517,-83.7974,TRUE
"73223","Canis latrans","1",9.551517,-83.7974,TRUE
"73224","Canis latrans","1",9.551517,-83.7974,TRUE
"73225","Canis latrans","1",9.551517,-83.7974,TRUE
"73226","Canis latrans","1",9.551517,-83.7974,TRUE
"73227","Canis latrans","1",9.551517,-83.7974,TRUE
"73228","Canis latrans","1",9.551517,-83.7974,TRUE
"73229","Canis latrans","1",9.551517,-83.7974,TRUE
"73230","Canis latrans","1",9.551517,-83.7974,TRUE
"73231","Canis latrans","1",9.551517,-83.7974,TRUE
"73232","Canis latrans","1",9.551517,-83.7974,TRUE
"73233","Canis latrans","1",9.551517,-83.7974,TRUE
"73234","Canis latrans","1",9.551517,-83.7974,TRUE
"73235","Canis latrans","1",9.551517,-83.7974,TRUE
"73236","Canis latrans","1",9.551517,-83.7974,TRUE
"73237","Canis latrans","1",9.551517,-83.7974,TRUE
"73238","Canis latrans","1",9.551517,-83.7974,TRUE
"73239","Canis latrans","1",9.551517,-83.7974,TRUE
"73240","Canis latrans","1",9.551517,-83.7974,TRUE
"73241","Canis latrans","1",9.551517,-83.7974,TRUE
"73242","Canis latrans","1",9.551517,-83.7974,TRUE
"73243","Canis latrans","1",9.551517,-83.7974,TRUE
"73244","Canis latrans","1",9.551517,-83.7974,TRUE
"73245","Canis latrans","1",9.551517,-83.7974,TRUE
"73246","Canis latrans","1",9.551517,-83.7974,TRUE
"73247","Canis latrans","1",9.551517,-83.7974,TRUE
"73248","Canis latrans","1",9.551517,-83.7974,TRUE
"73249","Canis latrans","1",9.551517,-83.7974,TRUE
"73250","Canis latrans","1",9.551517,-83.7974,TRUE
"73251","Canis latrans","1",9.551517,-83.7974,TRUE
"73252","Canis latrans","1",9.551517,-83.7974,TRUE
"73253","Canis latrans","1",9.551517,-83.7974,TRUE
"73254","Canis latrans","1",9.551517,-83.7974,TRUE
"73255","Canis latrans","1",9.551517,-83.7974,TRUE
"73256","Canis latrans","1",9.551517,-83.7974,TRUE
"73257","Canis latrans","1",9.551517,-83.7974,TRUE
"73258","Canis latrans","1",9.551517,-83.7974,TRUE
"73259","Canis latrans","1",9.551517,-83.7974,TRUE
"73260","Canis latrans","1",9.551517,-83.7974,TRUE
"73261","Canis latrans","1",9.551517,-83.7974,TRUE
"73262","Canis latrans","1",9.551517,-83.7974,TRUE
"73263","Canis latrans","1",9.551517,-83.7974,TRUE
"73264","Canis latrans","1",9.551517,-83.7974,TRUE
"73265","Canis latrans","1",9.551517,-83.7974,TRUE
"73266","Canis latrans","1",9.551517,-83.7974,TRUE
"73267","Canis latrans","1",9.551517,-83.7974,TRUE
"73268","Canis latrans","1",9.551517,-83.7974,TRUE
"73269","Canis latrans","1",9.551517,-83.7974,TRUE
"73270","Canis latrans","1",9.551517,-83.7974,TRUE
"73271","Canis latrans","1",9.551517,-83.7974,TRUE
"73272","Canis latrans","1",9.551517,-83.7974,TRUE
"73273","Canis latrans","1",9.551517,-83.7974,TRUE
"73274","Canis latrans","1",9.551517,-83.7974,TRUE
"73275","Canis latrans","1",9.551517,-83.7974,TRUE
"73276","Canis latrans","1",9.551517,-83.7974,TRUE
"73277","Canis latrans","1",9.551517,-83.7974,TRUE
"73278","Canis latrans","1",9.551517,-83.7974,TRUE
"73279","Canis latrans","1",9.551517,-83.7974,TRUE
"73280","Canis latrans","1",9.551517,-83.7974,TRUE
"73281","Canis latrans","1",9.551517,-83.7974,TRUE
"73282","Canis latrans","1",9.551517,-83.7974,TRUE
"73283","Canis latrans","1",9.551517,-83.7974,TRUE
"73284","Canis latrans","1",9.551517,-83.7974,TRUE
"73285","Canis latrans","1",9.551517,-83.7974,TRUE
"73286","Canis latrans","1",9.551517,-83.7974,TRUE
"73287","Canis latrans","1",9.551517,-83.7974,TRUE
"73288","Canis latrans","1",9.551517,-83.7974,TRUE
"73289","Canis latrans","1",9.551517,-83.7974,TRUE
"73290","Canis latrans","1",9.551517,-83.7974,TRUE
"73291","Canis latrans","1",9.551517,-83.7974,TRUE
"73292","Canis latrans","1",9.551517,-83.7974,TRUE
"73293","Canis latrans","1",9.551517,-83.7974,TRUE
"73294","Canis latrans","1",9.551517,-83.7974,TRUE
"73295","Canis latrans","1",9.551517,-83.7974,TRUE
"73296","Canis latrans","1",9.551517,-83.7974,TRUE
"73297","Canis latrans","1",9.551517,-83.7974,TRUE
"73298","Canis latrans","1",9.551517,-83.7974,TRUE
"73299","Canis latrans","1",9.551517,-83.7974,TRUE
"73300","Canis latrans","1",9.551517,-83.7974,TRUE
"73301","Canis latrans","1",9.551517,-83.7974,TRUE
"73302","Canis latrans","1",9.551517,-83.7974,TRUE
"73303","Canis latrans","1",9.551517,-83.7974,TRUE
"73304","Canis latrans","1",9.551517,-83.7974,TRUE
"73305","Canis latrans","1",9.551517,-83.7974,TRUE
"73306","Canis latrans","1",9.551517,-83.7974,TRUE
"73307","Canis latrans","1",9.551517,-83.7974,TRUE
"73308","Canis latrans","1",9.551517,-83.7974,TRUE
"73309","Canis latrans","1",9.551517,-83.7974,TRUE
"73310","Canis latrans","1",9.551517,-83.7974,TRUE
"73311","Canis latrans","1",9.551517,-83.7974,TRUE
"73312","Canis latrans","1",9.551517,-83.7974,TRUE
"73313","Canis latrans","1",9.551517,-83.7974,TRUE
"73314","Canis latrans","1",9.551517,-83.7974,TRUE
"73315","Canis latrans","1",9.551517,-83.7974,TRUE
"102275","Canis latrans","2",9.551483,-83.7928,TRUE
"102276","Canis latrans","2",9.551483,-83.7928,TRUE
"102277","Canis latrans","2",9.551483,-83.7928,TRUE
"102278","Canis latrans","2",9.551483,-83.7928,TRUE
"102279","Canis latrans","2",9.551483,-83.7928,TRUE
"102280","Canis latrans","2",9.551483,-83.7928,TRUE
"102281","Canis latrans","2",9.551483,-83.7928,TRUE
"102282","Canis latrans","2",9.551483,-83.7928,TRUE
"102283","Canis latrans","2",9.551483,-83.7928,TRUE
"102284","Canis latrans","2",9.551483,-83.7928,TRUE
"102285","Canis latrans","2",9.551483,-83.7928,TRUE
"102286","Canis latrans","2",9.551483,-83.7928,TRUE
"102287","Canis latrans","2",9.551483,-83.7928,TRUE
"102288","Canis latrans","2",9.551483,-83.7928,TRUE
"102289","Canis latrans","2",9.551483,-83.7928,TRUE
"102290","Canis latrans","2",9.551483,-83.7928,TRUE
"102291","Canis latrans","2",9.551483,-83.7928,TRUE
"102292","Canis latrans","2",9.551483,-83.7928,TRUE
"102293","Canis latrans","2",9.551483,-83.7928,TRUE
"102294","Canis latrans","2",9.551483,-83.7928,TRUE
"102295","Canis latrans","2",9.551483,-83.7928,TRUE
"102296","Canis latrans","2",9.551483,-83.7928,TRUE
"102297","Canis latrans","2",9.551483,-83.7928,TRUE
"102298","Canis latrans","2",9.551483,-83.7928,TRUE
"102299","Canis latrans","2",9.551483,-83.7928,TRUE
"102300","Canis latrans","2",9.551483,-83.7928,TRUE
"102301","Canis latrans","2",9.551483,-83.7928,TRUE
"102302","Canis latrans","2",9.551483,-83.7928,TRUE
"102303","Canis latrans","2",9.551483,-83.7928,TRUE
"102304","Canis latrans","2",9.551483,-83.7928,TRUE
"102305","Canis latrans","2",9.551483,-83.7928,TRUE
"102306","Canis latrans","2",9.551483,-83.7928,TRUE
"102307","Canis latrans","2",9.551483,-83.7928,TRUE
"102308","Canis latrans","2",9.551483,-83.7928,TRUE
"102309","Canis latrans","2",9.551483,-83.7928,TRUE
"102310","Canis latrans","2",9.551483,-83.7928,TRUE
"102311","Canis latrans","2",9.551483,-83.7928,TRUE
"102312","Canis latrans","2",9.551483,-83.7928,TRUE
"102313","Canis latrans","2",9.551483,-83.7928,TRUE
"102314","Canis latrans","2",9.551483,-83.7928,TRUE
"102315","Canis latrans","2",9.551483,-83.7928,TRUE
"102316","Canis latrans","2",9.551483,-83.7928,TRUE
"102317","Canis latrans","2",9.551483,-83.7928,TRUE
"102318","Canis latrans","2",9.551483,-83.7928,TRUE
"102319","Canis latrans","2",9.551483,-83.7928,TRUE
"102320","Canis latrans","2",9.551483,-83.7928,TRUE
"102321","Canis latrans","2",9.551483,-83.7928,TRUE
"102322","Canis latrans","2",9.551483,-83.7928,TRUE
"102323","Canis latrans","2",9.551483,-83.7928,TRUE
"102324","Canis latrans","2",9.551483,-83.7928,TRUE
"102325","Canis latrans","2",9.551483,-83.7928,TRUE
"102326","Canis latrans","2",9.551483,-83.7928,TRUE
"102327","Canis latrans","2",9.551483,-83.7928,TRUE
"102328","Canis latrans","2",9.551483,-83.7928,TRUE
"102329","Canis latrans","2",9.551483,-83.7928,TRUE
"102330","Canis latrans","2",9.551483,-83.7928,TRUE
"102331","Canis latrans","2",9.551483,-83.7928,TRUE
"102332","Canis latrans","2",9.551483,-83.7928,TRUE
"102333","Canis latrans","2",9.551483,-83.7928,TRUE
"102334","Canis latrans","2",9.551483,-83.7928,TRUE
"102335","Canis latrans","2",9.551483,-83.7928,TRUE
