"","cent.Species","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"4489","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4490","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4491","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4492","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4493","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4494","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4495","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4496","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4497","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4498","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4499","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4500","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4501","Tapirus bairdii","C13-14",9.4518,-83.5059,TRUE
"4502","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4503","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4504","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4505","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4506","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4507","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4508","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4509","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4510","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4511","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4512","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4513","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4514","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4515","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4516","Tapirus bairdii","C13-14",9.4518,-83.5059,TRUE
"4517","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4518","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4519","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4520","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4521","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4522","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4523","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4524","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4525","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4526","Tapirus bairdii","C13-14",9.4518,-83.5059,TRUE
"4527","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4528","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4529","Tapirus bairdii","C13-14",9.4518,-83.5059,TRUE
"4530","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4531","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4532","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4533","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4534","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4535","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4536","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4537","Tapirus bairdii","C13-14",9.4518,-83.5059,TRUE
"4538","Pecari tajacu","C13-14",9.4518,-83.5059,TRUE
"4539","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4540","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4541","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4542","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4543","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4544","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4545","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4546","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4547","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4548","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4549","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4550","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4551","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4552","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4553","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4554","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4555","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4556","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4557","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4558","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4559","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4560","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4561","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4562","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4563","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4564","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4565","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4566","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4567","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4568","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4569","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4570","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4571","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4572","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4573","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4574","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4575","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4576","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4577","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4578","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4579","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4580","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4581","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4582","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4583","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4584","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4585","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4586","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4587","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4588","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4589","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4590","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4591","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4592","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4593","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4594","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4595","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4596","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4597","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4598","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4599","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4600","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4601","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4602","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4603","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4604","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4605","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4606","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4607","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4608","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4609","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4610","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4611","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4612","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4613","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4614","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4615","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4616","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4617","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4618","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4619","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4620","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4621","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4622","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4623","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4624","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4625","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4626","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4627","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4628","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4629","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4630","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4631","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4632","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4633","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4634","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4635","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4636","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4637","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4638","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4639","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4640","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4641","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4642","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4643","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4644","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4645","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4646","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4647","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4648","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4649","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4650","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4651","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4652","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4653","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4654","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4655","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4656","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4657","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4658","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4659","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4660","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4661","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4662","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4663","Felis catus","C13-14",9.4518,-83.5059,TRUE
"4664","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4665","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4666","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4667","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4668","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4669","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4670","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4671","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4672","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4673","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4674","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4675","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4676","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4677","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4678","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4679","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4680","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4681","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4682","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4683","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4684","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4685","Mazama temama","C13-14",9.4518,-83.5059,TRUE
"4686","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4687","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4688","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4689","Canis latrans","C13-14",9.4294,-83.5094,TRUE
"4690","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4691","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4692","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4693","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4694","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4695","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4696","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4697","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4698","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4699","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4700","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4701","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4702","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4703","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4704","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4705","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4706","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4707","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4708","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4709","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4710","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4711","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4712","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4713","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4714","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4715","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4716","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4717","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4718","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4719","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4720","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4721","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4722","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4723","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4724","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4725","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4726","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4727","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4728","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4729","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4730","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4731","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4732","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4733","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4734","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4735","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4736","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4737","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4738","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4739","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4740","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4741","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4742","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4743","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4744","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4745","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4746","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4747","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4748","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4749","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4750","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4751","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4752","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4753","Eira barbara","C13-14",9.4518,-83.5059,TRUE
"4754","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4755","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4756","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4757","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4758","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4759","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4760","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4761","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4762","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4763","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4764","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4765","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4766","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4767","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4768","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4769","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4770","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4771","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4772","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4773","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4774","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4775","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4776","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4777","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4778","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4779","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4780","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4781","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4782","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4783","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4784","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4785","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4786","Sylvilagus dicei","C13-14",9.4518,-83.5059,TRUE
"4787","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4788","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4789","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4790","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4791","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4792","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4793","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4794","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4795","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4796","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4797","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4798","Canis latrans","C13-14",9.4518,-83.5059,TRUE
"4799","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4800","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4801","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4802","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4803","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4804","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4805","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4806","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4807","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4808","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4809","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4810","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4811","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4812","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4813","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4814","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4815","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4816","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4817","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4818","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4819","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4820","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4821","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4822","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4823","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4824","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4825","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4826","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4827","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4828","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4829","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4830","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4831","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4832","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4833","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4834","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4835","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4836","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4837","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4838","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4839","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4840","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4841","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4842","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4843","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4844","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4845","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4846","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4847","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4848","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4849","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4850","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4851","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4852","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4853","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4854","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4855","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4856","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4857","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4858","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4859","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4860","Pecari tajacu","C15-16",9.389,-83.4975,TRUE
"4861","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4862","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4863","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4864","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4865","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4866","Panthera onca","C15-16",9.4518,-83.5059,TRUE
"4867","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4868","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4869","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4870","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4871","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4872","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4873","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4874","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4875","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4876","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4877","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4878","Leopardus pardalis","C15-16",9.389,-83.4975,TRUE
"4879","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4880","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4881","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4882","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4883","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4884","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4885","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4886","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4887","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4888","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4889","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4890","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4891","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4892","Mazama temama","C15-16",9.389,-83.4975,TRUE
"4893","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4894","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4895","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4896","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4897","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4898","Puma concolor","C15-16",9.389,-83.4975,TRUE
"4899","Leopardus pardalis","C15-16",9.389,-83.4975,TRUE
"4900","Nasua narica","C15-16",9.389,-83.4975,TRUE
"4901","Panthera onca","C15-16",9.389,-83.4975,TRUE
"4902","Sylvilagus dicei","C15-16",9.389,-83.4975,TRUE
"4903","Nasua narica","C15-16",9.389,-83.4975,TRUE
