"ID","Project Name","Camera Trap Name","Latitude","Longitude","Sampling Event","Photo Type","Photo Date","Photo time","Raw Name","Class","Order","Family","Genus","Species","Subspecies","Number of Animals","Person Identifying the Photo","Camera Serial Number","Camera Start Date","Camera End Date","Person setting up the Camera","Person picking up the Camera","Camera Manufacturer","Camera Model","Sequence Info","Moon Phase","Temperature","Flash","Organization Name"
"1156","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-03","08:25:38","07030351.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1157","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-06","00:08:50","07060360.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1158","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-07","23:23:20","07070369.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1159","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-07","23:42:03","07070370.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1160","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-07","23:42:04","07070371.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1161","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-07","23:42:05","07070372.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1162","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-09","01:24:48","07090378.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1163","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-09","01:24:49","07090379.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1164","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-09","01:24:50","07090380.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1165","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-09","17:43:13","07090383.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1166","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-07-16","17:44:19","07160398.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1167","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-16","17:44:20","07160399.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1168","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-16","17:44:21","07160400.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1169","Kamuk 2021 (March-July)","K05b","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-07-16","17:44:23","07160401.JPG","","","","","","","","","K05b","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","0","Mooring Research"
"1170","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-12","09:22:58","03120209.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1171","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-12","09:22:59","03120210.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1172","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Blank","2021-03-16","21:30:21","03160291.JPG","","","","","","","","","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1173","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:04","03250393.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1174","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:05","03250394.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1175","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:06","03250395.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1176","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:06","03250396.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1177","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:07","03250397.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1178","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:07","03250398.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1179","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:08","03250399.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1180","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:09","03250400.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1181","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:09","03250401.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1182","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:10","03250402.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1183","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:11","03250403.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1184","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:11","03250404.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1185","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:12","03250405.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1186","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:13","03250406.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1187","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:13","03250407.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1188","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:14","03250408.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1189","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:15","03250409.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1190","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:15","03250410.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1191","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:16","03250411.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1192","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:16","03250412.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1193","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:17","03250413.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1194","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:18","03250414.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1195","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:18","03250415.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1196","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:19","03250416.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1197","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:20","03250417.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1198","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-25","08:46:20","03250418.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1199","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:00","03260456.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1200","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:01","03260457.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1201","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:02","03260458.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1202","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:03","03260459.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1203","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:03","03260460.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1204","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:04","03260461.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1205","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:05","03260462.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1206","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:05","03260463.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1207","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:06","03260464.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1208","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:06","03260465.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1209","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:07","03260466.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1210","Kamuk 2021 (March-July)","K06","9.22988","-83.07601","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-03-26","20:26:08","03260467.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K06","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
